150
8,47,66,98,42,57,9,83,59,8,43,91,38,85,9,57,40,35,42,93,99,87,94,23,1,83,39,23,8,78,10,28,77,93,24,37,85,11,32,60,17,26,83,60,97,71,73,36,68,13,29,30,65,2,82,44,63,86,2,67,23,34,36,90,50,54,77,47,60,60,52,7,22,29,20,8,97,91,25,59,96,47,84,18,35,64,65,88,66,68,20,0,31,28,30,36,26,94,11,11,74,45,74,62,67,98,35,62,43,61,44,70,59,40,19,65,6,88,70,22,35,11,2,84,58,74,93,31,60,53,65,21,74,65,39,88,18,52,17,63,96,42,18,82,95,18,97,87,96,59
51,74,31,68,10,10,8,43,50,78,45,65,14,9,97,19,69,69,40,0,52,20,21,38,67,40,46,26,76,32,66,48,58,52,32,46,94,26,45,79,2,46,50,36,20,65,86,30,88,46,89,40,47,24,23,9,71,66,57,30,74,83,45,45,5,31,96,89,4,59,47,74,52,69,77,31,52,10,58,35,36,27,62,93,98,35,87,14,26,86,71,90,65,58,99,57,3,43,51,24,80,54,77,49,11,14,93,68,74,61,83,48,61,50,55,20,51,62,16,91,66,56,43,38,49,15,43,86,94,19,35,2,6,50,75,3,67,8,2,42,72,51,22,8,13,66,91,66,45,73
56,12,19,33,88,52,2,39,91,78,15,89,47,2,1,51,50,19,42,71,12,29,85,98,70,15,83,39,67,78,80,79,37,64,47,72,31,82,9,15,23,24,15,6,21,90,65,17,43,43,37,37,71,54,83,7,24,60,16,58,24,18,40,12,83,49,29,57,46,75,40,61,20,60,46,25,3,13,75,33,3,37,8,54,89,91,28,57,2,60,1,7,3,29,42,49,51,15,6,86,3,3,59,60,45,22,73,18,71,45,69,40,78,7,83,68,60,89,89,63,35,94,82,0,17,38,59,95,43,3,89,94,48,66,99,55,35,14,4,44,53,7,20,95,30,61,93,4,18,21
49,82,29,96,70,63,50,63,33,0,20,55,19,94,51,45,80,98,10,90,71,35,12,88,38,93,41,3,56,88,9,95,96,85,4,2,24,91,12,6,36,24,93,88,47,11,54,23,82,74,57,15,49,64,62,70,87,41,45,52,24,78,73,58,6,76,49,35,79,39,58,88,60,19,18,89,11,65,3,68,56,4,64,97,71,12,50,42,34,93,13,10,32,62,38,70,31,54,15,61,36,98,72,51,84,79,92,34,22,90,90,30,90,62,84,74,90,25,40,81,18,17,48,84,86,72,89,5,9,25,81,49,38,49,69,40,66,79,85,97,89,75,87,66,96,70,12,62,72,18
66,62,74,56,15,47,80,1,39,76,36,91,91,9,3,42,38,65,19,50,9,21,79,12,90,47,94,64,60,29,81,51,72,96,29,22,71,78,64,87,10,6,8,31,32,18,59,50,84,72,32,16,72,46,77,89,39,77,20,26,19,8,50,3,57,26,85,62,16,80,68,95,0,64,73,73,48,43,73,81,60,53,4,41,61,15,79,95,0,60,71,9,75,89,49,15,26,5,4,1,43,34,99,29,11,76,51,98,56,18,41,66,51,78,91,90,91,53,34,82,71,78,28,16,7,35,6,10,6,56,97,51,54,76,75,73,67,65,85,44,55,39,33,54,35,52,25,57,77,49
13,21,16,67,1,52,14,20,1,76,52,14,19,13,89,45,38,4,70,26,36,23,82,22,67,75,56,67,59,69,25,10,55,25,83,19,78,42,42,13,55,98,79,3,15,64,3,47,69,20,27,18,38,45,66,38,91,3,68,72,58,23,77,23,30,79,84,88,24,81,6,60,57,91,60,39,68,53,71,76,81,12,88,41,21,26,65,95,86,89,41,20,32,6,31,70,44,13,14,10,10,9,62,28,48,57,69,49,5,65,50,28,30,63,85,35,78,14,95,76,63,31,56,47,14,92,10,92,54,8,74,98,14,75,36,87,43,7,39,58,59,93,9,83,6,81,89,18,19,63
56,2,92,8,35,67,35,37,48,27,59,84,61,69,0,69,60,12,71,84,63,56,35,90,79,45,71,82,2,18,18,10,93,62,18,43,29,77,61,2,70,71,51,43,30,74,57,60,34,72,27,38,76,55,47,79,82,60,38,58,54,97,85,40,39,9,86,22,42,49,41,42,49,67,64,67,63,24,88,19,67,65,13,57,10,76,6,26,11,53,85,14,34,27,45,19,34,61,99,32,39,16,64,30,79,40,9,65,79,46,10,31,33,78,73,3,83,21,5,75,37,60,42,14,45,64,5,68,11,77,11,69,74,26,24,5,11,12,38,49,10,74,81,87,30,42,3,3,97,12
42,59,27,9,51,81,30,57,6,70,70,21,11,16,37,54,34,69,19,50,4,92,20,84,5,62,28,74,39,89,16,19,90,77,21,2,39,12,23,96,86,34,88,83,74,61,73,80,66,66,70,53,43,99,11,64,39,77,28,72,42,65,23,36,77,22,23,45,27,75,64,57,24,44,27,20,71,94,20,13,52,34,74,18,18,58,25,54,97,15,73,76,24,74,73,50,15,52,93,94,64,97,90,34,49,89,23,63,26,2,94,80,18,19,46,65,31,77,90,14,53,74,43,55,13,74,89,24,59,64,22,70,73,26,19,4,39,38,72,46,88,67,30,19,40,7,67,73,24,35
30,19,91,11,37,13,16,59,25,89,70,26,89,89,73,0,52,95,70,34,5,36,23,57,18,58,15,52,48,79,55,76,21,9,20,86,57,18,37,27,54,97,21,58,90,72,45,82,90,51,24,75,39,97,41,53,83,0,53,4,67,84,68,5,37,94,93,28,51,92,73,3,25,50,43,28,10,16,92,47,49,29,2,49,8,11,53,39,66,98,8,38,59,31,67,1,8,82,64,38,84,45,68,5,77,21,5,99,63,94,34,7,51,25,62,95,85,43,77,98,62,71,69,56,56,44,43,75,93,72,59,71,62,48,95,33,92,36,46,5,51,11,17,30,4,63,47,18,14,84
35,76,10,78,7,38,14,56,20,12,6,62,31,71,58,30,76,83,69,33,83,30,37,67,82,65,17,53,83,89,94,63,88,45,44,32,31,6,68,84,15,49,74,70,49,52,38,2,44,15,95,63,19,34,22,87,32,63,72,64,5,52,60,22,86,35,17,22,45,18,44,4,61,76,49,44,48,24,63,76,40,16,52,20,48,92,10,63,81,38,49,39,62,13,95,55,56,88,63,94,83,23,83,36,35,2,21,81,78,63,91,83,60,96,26,57,73,28,44,26,82,65,40,34,94,13,43,65,50,48,88,67,57,10,14,89,66,50,48,77,29,45,66,41,29,42,11,61,76,24
30,59,82,52,93,32,38,40,39,40,93,47,53,17,6,52,59,61,70,96,96,38,33,85,37,42,14,44,66,39,79,92,4,94,80,4,97,1,11,41,74,98,64,66,38,66,29,81,75,5,33,67,40,90,89,85,72,77,51,46,80,9,72,12,33,88,60,65,70,3,98,8,34,96,68,99,2,99,55,30,73,56,37,19,61,15,70,59,67,78,61,44,67,99,53,96,61,69,53,15,86,84,69,37,46,21,98,64,6,43,52,87,41,89,75,61,73,23,20,61,30,85,32,63,86,62,25,62,8,31,88,98,58,16,54,61,91,89,86,73,48,72,83,38,47,70,39,88,62,94
24,84,66,8,50,75,98,19,37,18,74,93,27,92,44,11,32,76,24,6,63,46,71,71,35,65,98,14,51,45,85,93,84,96,95,90,56,51,3,78,54,5,1,90,79,69,59,46,30,12,55,16,45,59,91,2,40,80,19,74,36,11,70,20,8,67,69,35,49,2,48,61,4,74,89,72,17,10,66,38,18,70,26,56,72,12,28,40,4,19,3,30,61,38,63,38,37,85,33,28,35,99,84,38,94,73,2,73,48,81,21,18,48,21,58,73,7,80,96,15,26,89,26,67,18,10,78,60,86,55,69,87,74,1,39,59,70,40,51,43,31,36,19,97,19,77,50,3,18,65
